ds,y
2008-07-13,21.966666666666672
2008-07-14,23.71111111111112
2008-07-15,17.711111111111112
2008-07-16,15.02777777777778
2008-07-17,17.788888888888884
2008-07-18,19.488888888888887
2008-07-19,15.494444444444444
2008-07-20,17.105555555555554
2008-07-21,21.666666666666668
2008-07-22,15.672222222222224
2008-07-23,13.88888888888889
2008-07-24,14.905555555555551
2008-07-25,14.044444444444444
2008-07-26,17.755555555555556
2008-07-27,20.48333333333333
2008-07-28,19.422222222222217
2008-07-29,17.68888888888889
2008-07-30,18.33333333333333
2008-07-31,18.377777777777776
2008-08-01,20.92777777777778
2008-08-02,24.07777777777778
2008-08-03,23.194444444444443
2008-08-04,20.055555555555557
2008-08-05,24.050000000000004
2008-08-06,17.31666666666667
2008-08-07,15.95
2008-08-08,16.67222222222222
2008-08-09,18.87222222222222
2008-08-10,15.116666666666667
2008-08-11,14.355555555555558
2008-08-12,19.1
2008-08-13,21.0
2008-08-14,24.15
2008-08-15,23.71111111111112
2008-08-16,29.716666666666665
2008-08-17,15.461111111111109
2008-08-18,14.31111111111111
2008-08-19,13.794444444444444
2008-08-20,20.60555555555556
2008-08-21,21.550000000000004
2008-08-22,22.82777777777778
2008-08-23,24.61111111111111
2008-08-24,17.59444444444445
2008-08-25,13.366666666666667
2008-08-26,14.283333333333337
2008-08-27,14.955555555555556
2008-08-28,18.033333333333328
2008-08-29,19.78888888888889
2008-08-30,18.86666666666666
2008-08-31,15.32222222222222
2008-09-01,15.72222222222222
2008-09-02,16.43888888888889
2008-09-03,16.97222222222222
2008-09-04,19.488888888888887
2008-09-05,20.60555555555556
2008-09-06,21.48888888888889
2008-09-07,25.26111111111111
2008-09-08,26.89444444444444
2008-09-09,13.916666666666664
2008-09-10,13.816666666666666
2008-09-11,16.094444444444445
2008-09-12,17.566666666666666
2008-09-13,17.733333333333334
2008-09-14,9.927777777777775
2008-09-15,10.483333333333333
2008-09-16,9.422222222222224
2008-09-17,10.0
2008-09-18,9.4
2008-09-19,9.755555555555556
2008-09-20,8.399999999999999
2008-09-21,9.97777777777778
2008-09-22,9.833333333333336
2008-09-23,10.483333333333333
2008-09-24,11.366666666666667
2008-09-25,10.444444444444445
2008-09-26,12.127777777777776
2008-09-27,11.138888888888888
2008-09-28,9.466666666666663
2008-09-29,10.56666666666667
2008-09-30,8.22777777777778
2008-10-01,9.516666666666667
2008-10-02,15.555555555555555
2008-10-03,16.5
2008-10-04,15.372222222222224
2008-10-05,9.949999999999998
2008-10-06,5.1
2008-10-07,10.011111111111113
2008-10-08,10.538888888888888
2008-10-09,12.17777777777778
2008-10-10,11.505555555555556
2008-10-11,11.072222222222225
2008-10-12,9.933333333333334
2008-10-13,9.983333333333333
2008-10-14,7.733333333333334
2008-10-15,9.127777777777778
2008-10-16,13.244444444444447
2008-10-17,17.783333333333335
2008-10-18,6.622222222222224
2008-10-19,4.444444444444445
2008-10-20,6.038888888888888
2008-10-21,6.666666666666667
2008-10-22,10.905555555555557
2008-10-23,9.488888888888887
2008-10-24,8.866666666666667
2008-10-25,6.5388888888888905
2008-10-26,9.377777777777778
2008-10-27,8.238888888888887
2008-10-28,6.300000000000002
2008-10-29,10.0
2008-10-30,13.91111111111111
2008-10-31,8.88888888888889
2008-11-01,12.17777777777778
2008-11-02,13.172222222222224
2008-11-03,10.094444444444443
2008-11-04,11.505555555555556
2008-11-05,13.311111111111112
2008-11-06,8.955555555555556
2008-11-07,13.305555555555555
2008-11-08,10.627777777777778
2008-11-09,10.47222222222222
2008-11-10,5.5777777777777775
2008-11-11,6.577777777777779
2008-11-12,3.311111111111112
2008-11-13,6.272222222222222
2008-11-14,7.777777777777778
2008-11-15,1.861111111111112
2008-11-16,-0.9500000000000004
2008-11-17,1.8444444444444448
2008-11-18,0.5500000000000012
2008-11-19,0.344444444444443
2008-11-20,3.777777777777776
2008-11-21,7.349999999999998
2008-11-22,5.511111111111112
2008-11-23,-1.1333333333333329
2008-11-24,-2.2888888888888896
2008-11-25,3.238888888888888
2008-11-26,1.6888888888888884
2008-11-27,-0.5055555555555556
2008-11-28,-2.194444444444444
2008-11-29,2.127777777777777
2008-11-30,4.355555555555558
2008-12-01,5.994444444444444
2008-12-02,4.533333333333331
2008-12-03,5.622222222222221
2008-12-04,5.422222222222221
2008-12-05,7.155555555555556
2008-12-06,11.57777777777778
2008-12-07,5.422222222222221
2008-12-08,3.2888888888888896
2008-12-09,-0.9722222222222222
2008-12-10,-0.5555555555555556
2008-12-11,2.755555555555556
2008-12-12,3.305555555555557
2008-12-13,3.861111111111113
2008-12-14,4.422222222222223
2008-12-15,4.3277777777777775
2008-12-16,5.488888888888891
2008-12-17,6.116666666666665
2008-12-18,7.222222222222222
2008-12-19,6.483333333333334
2008-12-20,2.822222222222221
2008-12-21,3.355555555555555
2008-12-22,0.5999999999999991
2008-12-23,6.133333333333333
2008-12-24,1.1999999999999982
2008-12-25,0.0888888888888869
2008-12-26,-3.733333333333333
2008-12-27,-6.716666666666667
2008-12-28,-5.605555555555556
2008-12-29,-6.161111111111111
2008-12-30,-4.972222222222222
2008-12-31,-6.0888888888888895
2009-01-01,-6.077777777777778
2009-01-02,-4.444444444444445
2009-01-03,-4.444444444444445
2009-01-04,-10.0
2009-01-05,-5.555555555555555
2009-01-06,-8.333333333333334
2009-01-07,-8.88888888888889
2009-01-08,-5.0
2009-01-09,-10.0
2009-01-10,-12.22222222222222
2009-01-11,-11.11111111111111
2009-01-12,-5.0
2009-01-13,-5.555555555555555
2009-01-14,-5.0
2009-01-15,-0.5555555555555556
2009-01-16,-0.5555555555555556
2009-01-17,0.0
2009-01-18,-2.2222222222222223
2009-01-19,3.333333333333333
2009-01-20,3.333333333333333
2009-01-21,4.444444444444445
2009-01-22,8.88888888888889
2009-01-23,3.333333333333333
2009-01-24,3.333333333333333
2009-01-25,-0.5555555555555556
2009-01-26,3.333333333333333
2009-01-27,-1.6666666666666667
2009-01-28,5.555555555555555
2009-01-29,3.333333333333333
2009-01-30,2.2222222222222223
2009-01-31,0.5555555555555556
2009-02-01,-0.5555555555555556
2009-02-02,2.2222222222222223
2009-02-03,2.2222222222222223
2009-02-04,5.555555555555555
2009-02-05,5.0
2009-02-06,5.555555555555555
2009-02-07,7.222222222222222
2009-02-08,8.88888888888889
2009-02-09,3.888888888888889
2009-02-10,-0.5555555555555556
2009-02-11,3.333333333333333
2009-02-12,1.1111111111111112
2009-02-13,-1.1111111111111112
2009-02-14,-1.1111111111111112
2009-02-15,0.0
2009-02-16,-2.2222222222222223
2009-02-17,-0.5555555555555556
2009-02-18,0.0
2009-02-19,-6.666666666666667
2009-02-20,-5.555555555555555
2009-02-21,-1.6666666666666667
2009-02-22,-4.444444444444445
2009-02-23,-5.555555555555555
2009-02-24,-1.6666666666666667
2009-02-25,-0.5555555555555556
2009-02-26,-2.2222222222222223
2009-02-27,2.7777777777777777
2009-02-28,-1.1111111111111112
2009-03-01,2.2222222222222223
2009-03-02,2.7777777777777777
2009-03-03,5.555555555555555
2009-03-04,5.555555555555555
2009-03-05,8.333333333333334
2009-03-06,10.0
2009-03-07,8.333333333333334
2009-03-08,6.111111111111111
2009-03-09,2.2222222222222223
2009-03-10,5.0
2009-03-11,0.5555555555555556
2009-03-12,3.888888888888889
2009-03-13,2.2222222222222223
2009-03-14,2.7777777777777777
2009-03-15,-0.5555555555555556
2009-03-16,7.222222222222222
2009-03-17,4.444444444444445
2009-03-18,5.555555555555555
2009-03-19,0.0
2009-03-20,-1.6666666666666667
2009-03-21,0.5555555555555556
2009-03-22,0.5555555555555556
2009-03-23,6.666666666666667
2009-03-24,6.111111111111111
2009-03-25,2.7777777777777777
2009-03-26,-2.2222222222222223
2009-03-27,1.1111111111111112
2009-03-28,3.888888888888889
2009-03-29,12.22222222222222
2009-03-30,13.333333333333334
2009-03-31,7.777777777777778
2009-04-01,11.666666666666666
2009-04-02,11.11111111111111
2009-04-03,11.666666666666666
2009-04-04,11.666666666666666
2009-04-05,9.444444444444445
2009-04-06,10.555555555555555
2009-04-07,9.444444444444445
2009-04-08,8.88888888888889
2009-04-09,10.555555555555555
2009-04-10,10.555555555555555
2009-04-11,13.333333333333334
2009-04-12,14.444444444444445
2009-04-13,12.22222222222222
2009-04-14,7.222222222222222
2009-04-15,9.444444444444445
2009-04-16,7.777777777777778
2009-04-17,12.22222222222222
2009-04-18,8.333333333333334
2009-04-19,10.0
2009-04-20,16.666666666666668
2009-04-21,13.88888888888889
2009-04-22,13.333333333333334
2009-04-23,11.666666666666666
2009-04-24,5.0
2009-04-25,9.444444444444445
2009-04-26,9.444444444444445
2009-04-27,9.444444444444445
2009-04-28,10.555555555555555
2009-04-29,13.333333333333334
2009-04-30,11.666666666666666
2009-05-01,11.11111111111111
2009-05-02,12.77777777777778
2009-05-03,11.666666666666666
2009-05-04,12.22222222222222
2009-05-05,13.88888888888889
2009-05-06,8.333333333333334
2009-05-07,13.333333333333334
2009-05-08,10.555555555555555
2009-05-09,15.555555555555555
2009-05-10,13.333333333333334
2009-05-11,15.555555555555555
2009-05-12,15.0
2009-05-13,13.88888888888889
2009-05-14,8.88888888888889
2009-05-15,12.22222222222222
2009-05-16,14.444444444444445
2009-05-17,15.555555555555555
2009-05-18,16.11111111111111
2009-05-19,21.11111111111111
2009-05-20,17.77777777777778
2009-05-21,15.555555555555555
2009-05-22,17.22222222222222
2009-05-23,16.666666666666668
2009-05-24,13.333333333333334
2009-05-25,14.444444444444445
2009-05-26,15.0
2009-05-27,19.444444444444443
2009-05-28,16.11111111111111
2009-05-29,11.666666666666666
2009-05-30,6.666666666666667
2009-05-31,8.333333333333334
2009-06-01,8.333333333333334
2009-06-02,15.0
2009-06-03,12.22222222222222
2009-06-04,10.555555555555555
2009-06-05,8.88888888888889
2009-06-06,13.88888888888889
2009-06-07,21.11111111111111
2009-06-08,13.88888888888889
2009-06-09,16.666666666666668
2009-06-10,18.88888888888889
2009-06-11,17.77777777777778
2009-06-12,15.0
2009-06-13,11.11111111111111
2009-06-14,13.333333333333334
2009-06-15,15.555555555555555
2009-06-16,21.666666666666668
2009-06-17,20.55555555555556
2009-06-18,15.555555555555555
2009-06-19,16.11111111111111
2009-06-20,22.22222222222222
2009-06-21,14.444444444444445
2009-06-22,13.88888888888889
2009-06-23,14.444444444444445
2009-06-24,14.444444444444445
2009-06-25,15.555555555555555
2009-06-26,16.666666666666668
2009-06-27,14.444444444444445
2009-06-28,19.444444444444443
2009-06-29,18.216666666666672
2009-06-30,18.33333333333333
2009-07-01,18.88888888888889
2009-07-02,17.77777777777778
2009-07-03,20.0
2009-07-04,21.11111111111111
2009-07-05,20.55555555555556
2009-07-06,20.55555555555556
2009-07-07,21.666666666666668
2009-07-08,20.55555555555556
2009-07-09,14.444444444444445
2009-07-10,16.666666666666668
2009-07-11,14.444444444444445
2009-07-12,16.666666666666668
2009-07-13,15.0
2009-07-14,17.77777777777778
2009-07-15,21.666666666666668
2009-07-16,22.77777777777778
2009-07-17,23.88888888888889
2009-07-18,23.88888888888889
2009-07-19,15.0
2009-07-20,13.333333333333334
2009-07-21,18.33333333333333
2009-07-22,20.0
2009-07-23,22.22222222222222
2009-07-24,23.33333333333333
2009-07-25,21.11111111111111
2009-07-26,18.88888888888889
2009-07-27,15.555555555555555
2009-07-28,18.88888888888889
2009-07-29,18.33333333333333
2009-07-30,19.444444444444443
2009-07-31,21.11111111111111
2009-08-01,21.11111111111111
2009-08-02,26.11111111111111
2009-08-03,26.666666666666668
2009-08-04,27.22222222222222
2009-08-05,20.0
2009-08-06,18.88888888888889
2009-08-07,18.33333333333333
2009-08-08,18.33333333333333
2009-08-09,18.33333333333333
2009-08-10,20.55555555555556
2009-08-11,22.22222222222222
2009-08-12,18.33333333333333
2009-08-13,18.88888888888889
2009-08-14,21.11111111111111
2009-08-15,16.666666666666668
2009-08-16,16.666666666666668
2009-08-17,18.33333333333333
2009-08-18,18.88888888888889
2009-08-19,21.666666666666668
2009-08-20,21.11111111111111
2009-08-21,18.33333333333333
2009-08-22,18.33333333333333
2009-08-23,23.33333333333333
2009-08-24,13.88888888888889
2009-08-25,16.11111111111111
2009-08-26,20.55555555555556
2009-08-27,21.666666666666668
2009-08-28,23.33333333333333
2009-08-29,22.77777777777778
2009-08-30,15.555555555555555
2009-08-31,16.11111111111111
2009-09-01,13.88888888888889
2009-09-02,17.22222222222222
2009-09-03,18.33333333333333
2009-09-04,23.33333333333333
2009-09-05,16.666666666666668
2009-09-06,12.22222222222222
2009-09-07,13.333333333333334
2009-09-08,15.555555555555555
2009-09-09,17.77777777777778
2009-09-10,18.88888888888889
2009-09-11,20.0
2009-09-12,16.666666666666668
2009-09-13,21.11111111111111
2009-09-14,16.666666666666668
2009-09-15,17.22222222222222
2009-09-16,18.88888888888889
2009-09-17,21.11111111111111
2009-09-18,17.22222222222222
2009-09-19,17.77777777777778
2009-09-20,16.666666666666668
2009-09-21,16.11111111111111
2009-09-22,15.0
2009-09-23,13.333333333333334
2009-09-24,15.0
2009-09-25,14.444444444444445
2009-09-26,15.555555555555555
2009-09-27,13.333333333333334
2009-09-28,15.555555555555555
2009-09-29,12.77777777777778
2009-09-30,13.88888888888889
2009-10-01,11.666666666666666
2009-10-02,15.555555555555555
2009-10-03,13.333333333333334
2009-10-04,5.555555555555555
2009-10-05,11.11111111111111
2009-10-06,12.77777777777778
2009-10-07,13.88888888888889
2009-10-08,15.555555555555555
2009-10-09,16.11111111111111
2009-10-10,14.444444444444445
2009-10-11,17.22222222222222
2009-10-12,8.88888888888889
2009-10-13,9.444444444444445
2009-10-14,5.555555555555555
2009-10-15,3.333333333333333
2009-10-16,3.888888888888889
2009-10-17,2.7777777777777777
2009-10-18,3.888888888888889
2009-10-19,5.555555555555555
2009-10-20,6.666666666666667
2009-10-21,4.444444444444445
2009-10-22,10.0
2009-10-23,15.0
2009-10-24,14.444444444444445
2009-10-25,12.22222222222222
2009-10-26,11.666666666666666
2009-10-27,13.333333333333334
2009-10-28,7.222222222222222
2009-10-29,8.88888888888889
2009-10-30,8.333333333333334
2009-10-31,2.2222222222222223
2009-11-01,0.5555555555555556
2009-11-02,1.1111111111111112
2009-11-03,1.6666666666666667
2009-11-04,2.2222222222222223
2009-11-05,3.888888888888889
2009-11-06,6.111111111111111
2009-11-07,10.0
2009-11-08,8.88888888888889
2009-11-09,12.77777777777778
2009-11-10,10.555555555555555
2009-11-11,7.777777777777778
2009-11-12,5.555555555555555
2009-11-13,5.0
2009-11-14,5.555555555555555
2009-11-15,10.0
2009-11-16,4.444444444444445
2009-11-17,7.777777777777778
2009-11-18,8.88888888888889
2009-11-19,9.444444444444445
2009-11-20,6.111111111111111
2009-11-21,5.555555555555555
2009-11-22,7.222222222222222
2009-11-23,3.888888888888889
2009-11-24,3.888888888888889
2009-11-25,7.222222222222222
2009-11-26,6.666666666666667
2009-11-27,5.555555555555555
2009-11-28,8.88888888888889
2009-11-29,2.7777777777777777
2009-11-30,5.0
2009-12-01,11.666666666666666
2009-12-02,8.333333333333334
2009-12-03,3.888888888888889
2009-12-04,6.111111111111111
2009-12-05,7.222222222222222
2009-12-06,3.333333333333333
2009-12-07,2.7777777777777777
2009-12-08,3.888888888888889
2009-12-09,5.555555555555555
2009-12-10,6.111111111111111
2009-12-11,1.1111111111111112
2009-12-12,3.888888888888889
2009-12-13,0.0
2009-12-14,-1.6666666666666667
2009-12-15,-2.2222222222222223
2009-12-16,-2.7777777777777777
2009-12-17,-2.7777777777777777
2009-12-18,-7.777777777777778
2009-12-19,-6.666666666666667
2009-12-20,-7.222222222222222
2009-12-21,-16.666666666666668
2009-12-22,-3.888888888888889
2009-12-23,2.7777777777777777
2009-12-24,3.333333333333333
2009-12-25,11.11111111111111
2009-12-26,7.222222222222222
2009-12-27,3.333333333333333
2009-12-28,2.7777777777777777
2009-12-29,0.0
2009-12-30,2.7777777777777777
2009-12-31,8.333333333333334
2010-01-01,9.444444444444445
2010-01-02,6.0888888888888895
2010-01-03,-1.183333333333333
2010-01-04,-5.511111111111112
2010-01-05,-2.8999999999999995
2010-01-06,-0.0944444444444453
2010-01-07,0.0
2010-01-08,-0.0499999999999999
2010-01-09,9.533333333333331
2010-01-10,7.622222222222222
2010-01-11,2.155555555555557
2010-01-12,-2.7777777777777777
2010-01-13,-1.1388888888888893
2010-01-14,0.0
2010-01-15,0.0
2010-01-16,-1.3666666666666671
2010-01-17,-2.2000000000000006
2010-01-18,-0.0944444444444453
2010-01-19,-0.5999999999999991
2010-01-20,-1.6666666666666667
2010-01-21,-0.0499999999999999
2010-01-22,-2.7777777777777777
2010-01-23,-4.400000000000001
2010-01-24,-8.372222222222222
2010-01-25,-11.561111111111112
2010-01-26,-7.966666666666667
2010-01-27,-8.216666666666665
2010-01-28,-13.366666666666667
2010-01-29,-7.216666666666665
2010-01-30,-4.572222222222223
2010-01-31,-0.0722222222222216
2010-02-01,-3.861111111111111
2010-02-02,-10.544444444444444
2010-02-03,-10.155555555555557
2010-02-04,-1.161111111111111
2010-02-05,-4.338888888888889
2010-02-06,0.944444444444446
2010-02-07,-0.0944444444444453
2010-02-08,-2.311111111111112
2010-02-09,-4.055555555555555
2010-02-10,-3.561111111111111
2010-02-11,-0.0722222222222216
2010-02-12,0.5777777777777773
2010-02-13,0.5111111111111121
2010-02-14,-0.5555555555555556
2010-02-15,-3.355555555555555
2010-02-16,-4.855555555555554
2010-02-17,-0.5999999999999991
2010-02-18,3.1333333333333337
2010-02-19,4.361111111111112
2010-02-20,9.27222222222222
2010-02-21,1.6222222222222231
2010-02-22,-0.5333333333333338
2010-02-23,4.4722222222222205
2010-02-24,6.805555555555555
2010-02-25,7.733333333333334
2010-02-26,3.866666666666667
2010-02-27,8.28888888888889
2010-02-28,0.4888888888888903
2010-03-01,6.094444444444444
2010-03-02,3.2611111111111097
2010-03-03,4.2944444444444425
2010-03-04,1.5722222222222213
2010-03-05,2.244444444444444
2010-03-06,-2.827777777777777
2010-03-07,-3.355555555555555
2010-03-08,-3.1444444444444444
2010-03-09,-0.6277777777777772
2010-03-10,-1.7166666666666666
2010-03-11,-1.083333333333333
2010-03-12,-0.5333333333333338
2010-03-13,1.2277777777777783
2010-03-14,2.7999999999999994
2010-03-15,0.8333333333333334
2010-03-16,-0.4388888888888884
2010-03-17,-1.4888888888888887
2010-03-18,2.3666666666666654
2010-03-19,4.3277777777777775
2010-03-20,7.477777777777779
2010-03-21,8.538888888888888
2010-03-22,12.155555555555557
2010-03-23,10.555555555555555
2010-03-24,10.577777777777776
2010-03-25,10.511111111111113
2010-03-26,14.327777777777776
2010-03-27,12.2
2010-03-28,7.716666666666667
2010-03-29,7.222222222222222
2010-03-30,10.994444444444444
2010-03-31,11.105555555555558
2010-04-01,6.0888888888888895
2010-04-02,7.177777777777779
2010-04-03,5.472222222222223
2010-04-04,7.755555555555556
2010-04-05,13.172222222222224
2010-04-06,9.333333333333332
2010-04-07,5.555555555555555
2010-04-08,5.955555555555555
2010-04-09,7.200000000000001
2010-04-10,9.43333333333333
2010-04-11,4.633333333333336
2010-04-12,7.683333333333333
2010-04-13,10.488888888888887
2010-04-14,11.016666666666666
2010-04-15,7.711111111111112
2010-04-16,8.333333333333334
2010-04-17,7.311111111111109
2010-04-18,7.588888888888887
2010-04-19,13.333333333333334
2010-04-20,8.822222222222223
2010-04-21,9.033333333333331
2010-04-22,11.066666666666668
2010-04-23,5.5444444444444425
2010-04-24,12.611111111111112
2010-04-25,14.188888888888888
2010-04-26,12.794444444444444
2010-04-27,12.133333333333336
2010-04-28,14.349999999999998
2010-04-29,9.283333333333337
2010-04-30,12.03888888888889
2010-05-01,15.27777777777778
2010-05-02,15.32777777777778
2010-05-03,18.63888888888889
2010-05-04,15.02222222222222
2010-05-05,18.83888888888889
2010-05-06,19.766666666666666
2010-05-07,12.733333333333334
2010-05-08,13.761111111111113
2010-05-09,12.750000000000002
2010-05-10,12.122222222222222
2010-05-11,14.633333333333336
2010-05-12,17.083333333333332
2010-05-13,13.699999999999998
2010-05-14,12.68888888888889
2010-05-15,13.677777777777775
2010-05-16,12.17777777777778
2010-05-17,9.422222222222224
2010-05-18,8.861111111111112
2010-05-19,10.0
2010-05-20,10.511111111111113
2010-05-21,10.716666666666663
2010-05-22,14.372222222222222
2010-05-23,14.394444444444442
2010-05-24,14.261111111111113
2010-05-25,14.933333333333334
2010-05-26,17.63888888888889
2010-05-27,16.755555555555553
2010-05-28,17.77777777777778
2010-05-29,16.549999999999997
2010-05-30,16.01111111111111
2010-05-31,15.0
2010-06-01,11.605555555555556
2010-06-02,12.155555555555557
2010-06-03,12.17222222222222
2010-06-04,12.249999999999998
2010-06-05,15.533333333333337
2010-06-06,13.216666666666663
2010-06-07,15.883333333333336
2010-06-08,19.238888888888887
2010-06-09,19.98333333333333
2010-06-10,19.494444444444447
2010-06-11,22.08888888888889
2010-06-12,23.71111111111112
2010-06-13,22.76111111111111
2010-06-14,21.64444444444444
2010-06-15,20.366666666666664
2010-06-16,22.15
2010-06-17,17.633333333333336
2010-06-18,20.25
2010-06-19,16.688888888888886
2010-06-20,16.666666666666668
2010-06-21,16.666666666666668
2010-06-22,16.505555555555556
2010-06-23,14.883333333333333
2010-06-24,16.06666666666667
2010-06-25,14.949999999999998
2010-06-26,15.955555555555556
2010-06-27,15.577777777777776
2010-06-28,15.738888888888887
2010-06-29,18.89444444444445
2010-06-30,19.283333333333328
2010-07-01,21.6
2010-07-02,19.377777777777776
2010-07-03,18.911111111111115
2010-07-04,16.25
2010-07-05,16.549999999999997
2010-07-06,17.733333333333334
2010-07-07,18.261111111111116
2010-07-08,13.377777777777776
2010-07-09,16.461111111111112
2010-07-10,17.52777777777778
2010-07-11,18.311111111111103
2010-07-12,21.04444444444444
2010-07-13,21.04444444444444
2010-07-14,22.82777777777778
2010-07-15,23.133333333333333
2010-07-16,23.266666666666666
2010-07-17,23.194444444444443
2010-07-18,25.4
2010-07-19,21.48333333333333
2010-07-20,21.03888888888889
2010-07-21,22.133333333333336
2010-07-22,22.68888888888889
2010-07-23,23.244444444444447
2010-07-24,24.377777777777776
2010-07-25,18.83888888888889
2010-07-26,15.488888888888887
2010-07-27,14.511111111111113
2010-07-28,16.71666666666667
2010-07-29,17.755555555555556
2010-07-30,20.511111111111116
2010-07-31,19.81666666666667
2010-08-01,19.361111111111107
2010-08-02,18.8
2010-08-03,19.366666666666667
2010-08-04,21.34444444444445
2010-08-05,17.666666666666668
2010-08-06,21.50555555555555
2010-08-07,16.67222222222222
2010-08-08,16.6
2010-08-09,16.6
2010-08-10,16.505555555555556
2010-08-11,17.68888888888889
2010-08-12,17.22222222222222
2010-08-13,23.061111111111117
2010-08-14,26.922222222222217
2010-08-15,23.82222222222222
2010-08-16,23.183333333333337
2010-08-17,18.10555555555556
2010-08-18,16.116666666666664
2010-08-19,15.094444444444449
2010-08-20,17.272222222222226
2010-08-21,19.172222222222224
2010-08-22,15.488888888888887
2010-08-23,15.533333333333337
2010-08-24,19.772222222222226
2010-08-25,19.311111111111117
2010-08-26,15.994444444444444
2010-08-27,17.33888888888889
2010-08-28,20.416666666666668
2010-08-29,15.533333333333337
2010-08-30,10.533333333333337
2010-08-31,12.616666666666667
2010-09-01,12.194444444444446
2010-09-02,13.28888888888889
2010-09-03,11.583333333333334
2010-09-04,11.08888888888889
2010-09-05,15.92777777777778
2010-09-06,8.316666666666666
2010-09-07,10.050000000000002
2010-09-08,13.238888888888887
2010-09-09,17.566666666666666
2010-09-10,18.14444444444444
2010-09-11,18.177777777777777
2010-09-12,16.6
2010-09-13,14.355555555555558
2010-09-14,16.666666666666668
2010-09-15,13.244444444444447
2010-09-16,14.377777777777778
2010-09-17,17.522222222222222
2010-09-18,15.461111111111109
2010-09-19,13.311111111111112
2010-09-20,10.488888888888887
2010-09-21,7.733333333333334
2010-09-22,8.333333333333334
2010-09-23,10.027777777777777
2010-09-24,14.75
2010-09-25,14.927777777777775
2010-09-26,17.127777777777776
2010-09-27,11.08888888888889
2010-09-28,9.933333333333334
2010-09-29,10.555555555555555
2010-09-30,10.511111111111113
2010-10-01,6.416666666666665
2010-10-02,5.86111111111111
2010-10-03,11.522222222222224
2010-10-04,10.477777777777778
2010-10-05,11.08888888888889
2010-10-06,11.044444444444444
2010-10-07,12.616666666666667
2010-10-08,9.744444444444444
2010-10-09,4.355555555555558
2010-10-10,4.800000000000001
2010-10-11,5.994444444444444
2010-10-12,5.327777777777779
2010-10-13,6.366666666666667
2010-10-14,7.561111111111111
2010-10-15,6.183333333333335
2010-10-16,3.988888888888889
2010-10-17,8.177777777777777
2010-10-18,11.477777777777776
2010-10-19,11.06111111111111
2010-10-20,7.805555555555554
2010-10-21,7.022222222222222
2010-10-22,0.9999999999999984
2010-10-23,4.816666666666667
2010-10-24,8.311111111111112
2010-10-25,10.577777777777776
2010-10-26,9.93888888888889
2010-10-27,5.922222222222221
2010-10-28,1.3222222222222235
2010-10-29,-0.6444444444444445
2010-10-30,1.0388888888888874
2010-10-31,3.2444444444444462
2010-11-01,6.044444444444446
2010-11-02,6.183333333333335
2010-11-03,7.105555555555555
2010-11-04,5.122222222222222
2010-11-05,8.38888888888889
2010-11-06,6.822222222222223
2010-11-07,6.655555555555554
2010-11-08,10.211111111111112
2010-11-09,15.233333333333336
2010-11-10,12.083333333333334
2010-11-11,8.338888888888887
2010-11-12,3.2166666666666663
2010-11-13,6.344444444444445
2010-11-14,8.216666666666665
2010-11-15,8.222222222222221
2010-11-16,8.683333333333334
2010-11-17,9.305555555555555
2010-11-18,11.555555555555554
2010-11-19,8.127777777777778
2010-11-20,5.716666666666666
2010-11-21,7.105555555555555
2010-11-22,8.844444444444445
2010-11-23,8.338888888888887
2010-11-24,5.46111111111111
2010-11-25,3.177777777777777
2010-11-26,3.494444444444444
2010-11-27,4.855555555555557
2010-11-28,-1.6666666666666667
2010-11-29,5.411111111111112
2010-11-30,0.1444444444444433
2010-12-01,2.7833333333333323
2010-12-02,3.638888888888888
2010-12-03,2.127777777777777
2010-12-04,2.5222222222222217
2010-12-05,-2.3888888888888893
2010-12-06,-0.6222222222222228
2010-12-07,6.666666666666667
2010-12-08,7.977777777777778
2010-12-09,12.63888888888889
2010-12-10,0.4666666666666685
2010-12-11,-2.244444444444444
2010-12-12,-0.5111111111111121
2010-12-13,2.2222222222222223
2010-12-14,-2.338888888888889
2010-12-15,-3.4777777777777787
2010-12-16,-4.05
2010-12-17,-7.366666666666668
2010-12-18,-8.266666666666666
2010-12-19,-11.083333333333334
2010-12-20,-6.288888888888889
2010-12-21,1.0611111111111091
2010-12-22,2.083333333333333
2010-12-23,7.288888888888888
2010-12-24,9.816666666666668
2010-12-25,9.394444444444442
2010-12-26,-0.5777777777777773
2010-12-27,-3.4222222222222225
2010-12-28,-13.5
2010-12-29,-5.644444444444444
2010-12-30,-8.47777777777778
2010-12-31,-8.305555555555555
2011-01-01,-7.105555555555555
2011-01-02,-5.366666666666666
2011-01-03,-5.483333333333334
2011-01-04,-3.4000000000000004
2011-01-05,-4.488888888888888
2011-01-06,-7.638888888888889
2011-01-07,1.1111111111111112
2011-01-08,2.2666666666666657
2011-01-09,7.061111111111112
2011-01-10,4.01111111111111
2011-01-11,1.7166666666666686
2011-01-12,4.422222222222223
2011-01-13,0.5666666666666684
2011-01-14,4.466666666666666
2011-01-15,4.544444444444444
2011-01-16,6.666666666666667
2011-01-17,2.105555555555555
2011-01-18,1.183333333333335
2011-01-19,3.183333333333332
2011-01-20,3.266666666666668
2011-01-21,1.5777777777777795
2011-01-22,0.5555555555555556
2011-01-23,-1.2055555555555566
2011-01-24,-1.5722222222222213
2011-01-25,-7.611111111111111
2011-01-26,-5.305555555555555
2011-01-27,-2.6888888888888887
2011-01-28,-1.9277777777777767
